,ID MASTER,Title,Link,Data,Description,Text
10,1,"Assiteca, la tua assicurazione ancora più vicina | Asarva",https://www.asarva.org/2016/11/assiteca-assicurazione-vicina/,14 nov 2016 ," Per essere ancora più vicini alle nostre imprese, da lunedì 14 novembre 2016 gli uffici di Assiteca si sono trasferiti nella nostra sede di via Sanvito Silvestro 92 a ...","Per essere ancora più vicini alle nostre imprese, da lunedì 14 novembre 2016 gli uffici di Assiteca si sono trasferiti nella nostra sede di via Sanvito Silvestro 92 a Varese. Per ogni informazione è a disposizione la consulente assicurativa:Brunella Caputo
brunella.caputo@assiteca.it
tel. 0332 256728 | fax 0332 256729
da lunedì a giovedì dalle 8.30 alle 17.00
venerdì dalle 8.30 alle 13.00
Varese, via Sanvito Silvestro 92Già da alcuni anni Confartigianto Imprese Varese ha sottoscritto la convenzione con Assiteca, il più grande gruppo italiano di brokeraggio assicurativo, per consentire agli imprenditori soci e ai loro familiari di risparmiare sulle polizze aziendali e personali grazie alle migliori soluzioni e coperture presenti sul mercato.A tutti i soci è garantita la consulenza assicurativa gratuita, oltre alla gestione completa delle polizze, delle loro scadenze e dei sinistri. Di seguito le nostre proposte assicurativeIn ogni momento la consulente è possibile valutare le singole necessità assicurative in base a specifiche esigenze.Per ogni informazione
Gianni Barzaghi
gianni.barzaghi@asarva.org
tel. 0332 256211Confartigianato Imprese Varese - Viale Milano, 5 - Varese 
		     	Tel. 0332 256111  Fax 0332 256200  N. verde 800 650595 
asarva@asarva.org  P.IVA 00449700129"
11,1,"ASSITECA, i soci approvano la fusione di Arena Broker ...",https://www.trend-online.com/ansa/assitecai-soci-approvano-la-fusione-di-arena-broker--379459/,21 apr 2020 ," ... l'Assemblea straordinaria e ordinaria degli Azionisti di ASSITECA, il maggior broker assicurativo italiano leader nella consulenza per la gestione integrata dei ...","Si è riunita il 20 aprile 2020, in prima convocazione in modalità audio-video conferenza sotto la Presidenza di Luciano Lucca, l'Assemblea straordinaria e ordinaria degli Azionisti di ASSITECA, il maggior broker assicurativo italiano leader nella consulenza per la gestione integrata dei rischi di impresa e quotato all'AIM di Borsa Italiana S.Le Guide gratuite di Trend-online.com. Abbiamo raccolto in 203 pagine tutte le novità sui Bonus 2020. Un'opera realizzata dalla nostra redazione completamente gratuita che puoi scaricare immediatamente.Si è riunita il 20 aprile 2020, in prima convocazione in modalità audio-video conferenza sotto la Presidenza di Luciano Lucca, l'Assemblea straordinaria e ordinaria degli Azionisti di ASSITECA, il maggior broker assicurativo italiano leader nella consulenza per la gestione integrata dei rischi di impresa e quotato all'AIM di Borsa Italiana S.p.A.*Fusione per incorporazione della controllata *Arena Broker S.r.l. nella controllante totalitaria ASSITECA S.p.A. L'Assemblea straordinaria ha approvato l'avvio della fusione per incorporazione della controllata Arena Broker S.r.l. nella controllante totalitaria ASSITECAS.p.A., sulla base del progetto di fusione e delle situazioni patrimoniali delle predette società al 16 marzo 2020.Proposta di autorizzazione all'acquisto e alla disposizione di azioni proprieL'organo amministrativo di ASSITECA ha ritirato la proposta di autorizzazione all'acquisto e alla disposizione di azioni proprie, che non è quindi stata messa ai voti.Copyright © 2000 - 2020 Le Fonti S.r.l. - Via Dante, 4 - 20121 Milano, (MI) P.IVA IT04496930969"
12,1,Luciano Lucca (Assiteca): «Una polizza sul futuro? Investite ...,https://www.corriere.it/economia/finanza/20_marzo_24/luciano-lucca-assiteca-una-polizza-futuro-investite-voi-stessi-92c20c3a-6d2e-11ea-ba71-0c6303b9bf2d.shtml,24 mar 2020 ," Il brokeraggio assicurativo è un business in Italia. Lo dimostrano Assiteca, arrivata a 70 milioni di fatturato, e la storia del suo fondatore. «Se...","Era l’anno dei Mondiali, quelli dell’82. In un’Italia profondamente diversa dall’attuale, l’avventura imprenditoriale del trentacinquenne Luciano Lucca, iniziata in solitaria dieci anni prima, era a una svolta, decisiva.Con un gruppo di colleghi Lucca smette di lavorare per conto terzi, il broker assicurativo Cpa, e fonda Assiteca. È il momento iniziale di una avventura che avrebbe portato questo distinto signore oggi 73enne, milanese e milanista, amante del calcio italiano, delle cravatte francesi e delle automobili inglesi, a governare un gruppo consulenziale avviato a superare i 70 milioni di euro fatturato e con 700 dipendenti. Un piccolo miracolo italiano in un settore, tutt’al più, considerato alla stregua di una riserva di caccia anglosassone.«Vede — dice Lucca, 38 anni più tardi — il fatto è che io mi diverto ancora come quel giorno, nonostante l’età. Abbiamo creato Assiteca e ne abbiamo fatto uno dei leader italiani nel mercato del brokeraggio assicurativo. In un settore dominato dai grandi colossi stranieri, come Aon e Marsh, siamo riusciti a inserirci grazie a coerenza, trasparenza e investimenti».PresenzeDa Milano, Assiteca ha allargato l’orizzonte a tutta la Penisola. «Oggi abbiamo venti sedi in Italia, circa 170 account executive e una posizione da leader nel segmento dei crediti commerciali, degli eventi naturali legati all’agricoltura e anche delle grandi opere. Soprattutto, stiamo affiancando la nostra clientela cambiando lentamente pelle: non più solamente intermediario per i prodotti assicurativi, in un mercato totalmente inefficiente come quello italiano e che quindi dovrebbe maggiormente apprezzare la figura di un broker, ma sempre più consulente strategico per molteplici aspetti. Le aziende, infatti, hanno sempre più bisogno di essere accompagnate da un consulente. E in Assiteca trovano spesso le competenze di cui necessitano».Da Milano, Assiteca ha allargato l’orizzonte a tutta la Penisola. «Oggi abbiamo venti sedi in Italia, circa 170 account executive e una posizione da leader nel segmento dei crediti commerciali, degli eventi naturali legati all’agricoltura e anche delle grandi opere. Soprattutto, stiamo affiancando la nostra clientela cambiando lentamente pelle: non più solamente intermediario per i prodotti assicurativi, in un mercato totalmente inefficiente come quello italiano e che quindi dovrebbe maggiormente apprezzare la figura di un broker, ma sempre più consulente strategico per molteplici aspetti. Le aziende, infatti, hanno sempre più bisogno di essere accompagnate da un consulente. E in Assiteca trovano spesso le competenze di cui necessitano».L’avventura lavorativa di Lucca inizia nel 1965, dai gradini più bassi della professione. Faceva il venditore di polizza («porta a porta, suonando i campanelli», ricorda), prima per il colosso americano Aig, poi per Toro. «Dopo qualche anno, era il 1972, aprii Verconsult, una piccola attività di brokeraggio che gestivo in autonomia e che successivamente mi portò ad entrare in Cpa, un gruppo che allora andava per la maggiore. Lì, negli anni, maturai con alcuni colleghi la convinzione che il brokeraggio avrebbe avuto un futuro in Italia. E nel 1982 iniziammo la nostra avventura fondando Assiteca».MaggioranzeDa allora, lo sviluppo del business ha portato Lucca ad acquisire nel 2006 la maggioranza della società e nel 2013 la totalità delle azioni, liquidando tutti i soci. Assiteca diventa piena proprietà della famiglia: Lucca, sua moglie Simona, mentre i due figli entrano in azienda, Giulia che va ad occuparsi di amministrazione e controllo, mentre Tommaso assume la responsabilità dello sviluppo del mercato spagnolo. L’ultimo esercizio ha chiuso con ricavi netti consolidati per 63,694 milioni di euro, un ebitda di 11 milioni e un utile netto di 5,423 milioni, in crescita del 18 per cento sull’esercizio precedente, che ha consentito un dividendo lordo di 7 centesimi per azione, già pagato.Da allora, lo sviluppo del business ha portato Lucca ad acquisire nel 2006 la maggioranza della società e nel 2013 la totalità delle azioni, liquidando tutti i soci. Assiteca diventa piena proprietà della famiglia: Lucca, sua moglie Simona, mentre i due figli entrano in azienda, Giulia che va ad occuparsi di amministrazione e controllo, mentre Tommaso assume la responsabilità dello sviluppo del mercato spagnolo. L’ultimo esercizio ha chiuso con ricavi netti consolidati per 63,694 milioni di euro, un ebitda di 11 milioni e un utile netto di 5,423 milioni, in crescita del 18 per cento sull’esercizio precedente, che ha consentito un dividendo lordo di 7 centesimi per azione, già pagato.Linee esterneLa crescita del fatturato, che dovrebbe essere consistente nell’esercizio in corso che chiuderà il 30 giugno, è stata supportata da una massiccia campagna di acquisizioni. L’ultima è il sito 6sicuro, un comparatore di polizze assicurative, sul cui acquisto è stata posta la firma definitiva il 26 febbraio scorso: al 21,21 per cento già in portafoglio si è aggiunta la quota mancante del 78,79 per cento. «Le acquisizioni ci hanno permesso di crescere — dice Lucca — e di farlo rapidamente. Oggi in Italia, se fossimo una compagnia di assicurazione, con i nostri 700 milioni di premi pagati saremo nel gruppo delle prime dieci. Ma siccome siamo un broker siamo anche più avanti in classifica. Soprattutto, Assiteca è riuscita a staccarsi nettamente per fatturato e dimensione da tutti i piccoli e nel panorama di vertice siamo l’unica voce italiana tra gli operatori stranieri».La crescita del fatturato, che dovrebbe essere consistente nell’esercizio in corso che chiuderà il 30 giugno, è stata supportata da una massiccia campagna di acquisizioni. L’ultima è il sito 6sicuro, un comparatore di polizze assicurative, sul cui acquisto è stata posta la firma definitiva il 26 febbraio scorso: al 21,21 per cento già in portafoglio si è aggiunta la quota mancante del 78,79 per cento. «Le acquisizioni ci hanno permesso di crescere — dice Lucca — e di farlo rapidamente. Oggi in Italia, se fossimo una compagnia di assicurazione, con i nostri 700 milioni di premi pagati saremo nel gruppo delle prime dieci. Ma siccome siamo un broker siamo anche più avanti in classifica. Soprattutto, Assiteca è riuscita a staccarsi nettamente per fatturato e dimensione da tutti i piccoli e nel panorama di vertice siamo l’unica voce italiana tra gli operatori stranieri».Alla fine del 2019 nel capitale di Assiteca, che ha collocato sul segmento Aim di Borsa italiana il 16,19 per cento delle proprie azioni, è entrato il fondo francese Tikehau tramite Chaise, in forza di un aumento di capitale dedicato da 25 milioni di euro che è valso l’acquisto del 23,43 per cento del capitale (2,5 euro per azione, venerdì scorso il titolo in Borsa veniva scambiato a 1,52 euro). «L’arrivo del socio francese — spiega Lucca — ci ha permesso un sostanzioso consolidamento patrimoniale. Ma le vere ragioni per cui abbiamo aperto il capitale a Tikehau sono industriali. Se avessimo voluto soddisfare solo le ragioni della finanza, avremmo venduto ad altri. Noi, come famiglia Lucca, che ancora oggi controlliamo il 60 per cento del capitale di Assiteca, abbiamo ricevuto ripetute e sostanziose offerte per vendere. Potevamo farlo. Ma il fatto è che a me piace questo lavoro e mi era chiaro che il motivo dell’acquisizione era solamente uno: toglierci dal mercato domestico, dove cominciamo ad essere una realtà da considerare. Io invece voglio sviluppare il nostro business, sono convinto che ci siano straordinarie opportunità di sviluppo».Sviluppi oltreconfineLa scelta su Tikehau, spiega Lucca, è propedeutica a uno sviluppo oltreconfine delle attività di Assiteca. Dopo aver perfezionato l’acquisizione di Assidea, di Muntadas e la costituzione di Assiteca Lugano (al 52 per cento con un partner locale), oggi Lucca guarda più lontano, verso i maggiori mercati europei. «Tikehau è il secondo investitore in Italia e il primo in Spagna, mercato nel quale siamo già presenti dopo l’acquisizione del gruppo Muntadas di Barcellona e ha competenze in molte aree europee. Noi vorremmo svilupparci in Francia, ed è questo il nostro prossimo obiettivo. Sentiamo che è il momento opportuno per crescere e abbiamo in programma, nell’arco dei prossimi cinque anni, acquisizioni in Spagna, Francia e in Sudamerica. Tikehau ci affianca con competenza e un patrimonio relazionale importante, che ci consente di rivedere al rialzo la crescita del fatturato nei prossimi anni. Siamo molto ottimisti, anche perché il mercato italiano inizia ad avvertire, specie attraverso il suo tessuto imprenditoriale, l’esigenza di una consulenza assicurativa competente».La scelta su Tikehau, spiega Lucca, è propedeutica a uno sviluppo oltreconfine delle attività di Assiteca. Dopo aver perfezionato l’acquisizione di Assidea, di Muntadas e la costituzione di Assiteca Lugano (al 52 per cento con un partner locale), oggi Lucca guarda più lontano, verso i maggiori mercati europei. «Tikehau è il secondo investitore in Italia e il primo in Spagna, mercato nel quale siamo già presenti dopo l’acquisizione del gruppo Muntadas di Barcellona e ha competenze in molte aree europee. Noi vorremmo svilupparci in Francia, ed è questo il nostro prossimo obiettivo. Sentiamo che è il momento opportuno per crescere e abbiamo in programma, nell’arco dei prossimi cinque anni, acquisizioni in Spagna, Francia e in Sudamerica. Tikehau ci affianca con competenza e un patrimonio relazionale importante, che ci consente di rivedere al rialzo la crescita del fatturato nei prossimi anni. Siamo molto ottimisti, anche perché il mercato italiano inizia ad avvertire, specie attraverso il suo tessuto imprenditoriale, l’esigenza di una consulenza assicurativa competente».Proprio la vicinanza al sentire aziendale sta spingendo Assiteca verso l’evoluzione da broker a consulente d’ampio raggio: un modo per affrontare la sfida di un mercato in cui non basta più proporre una polizza al prezzo migliore per soddisfare le esigenze della clientela.Comprare casa, da Milano a Roma le zone dove investire (anche con la pandemia)Manovra, contratti a termine, assegno per i figli, «cashback» da dicembre: le novitàLe aziende migliori dove lavorare (in italia). In quale posizione è la tua? ClassificheQuarantena Covid? È malattia solo con certificato Asl. Come funziona: le regole"
13,1,ASSITECA ADERISCE A PORDENONE 2020: È UN NUOVO ...,https://www.pordenonecalcio.com/2018/12/20/assiteca-aderisce-a-pordenone-2020-e-un-nuovo-socio-neroverde/,20 dic 2018 ," Assiteca diventa socio del Pordenone Calcio. Il più grande broker assicurativo italiano, già main sponsor, crede sempre più nel progetto del club ed aderisce ...","Assiteca diventa socio del Pordenone Calcio. Il più grande broker assicurativo italiano, già main sponsor, crede sempre più nel progetto del club ed aderisce ufficialmente a Pordenone 2020, il crowdfunding, unico in Italia, lanciato dal club neroverde.La partnership fra Assiteca e il Pordenone Calcio è storica: avviata nel 2011, si consolida di stagione in stagione. Con Assiteca main sponsor il Pordenone ha giocato l’ottavo di finale di TIM Cup a San Siro contro l’Inter, conquistato tre playoff negli ultimi tre campionati (due semifinali) ed è primo nel girone B della Serie C. Primato, quello attuale, che rappresenta il punto più alto della storia quasi centenaria del Pordenone Calcio.Pordenone Calcio e Assiteca condividono la programmazione (sportiva e aziendale), la valorizzazione dei giovani e del territorio.Il presidente del Pordenone Calcio Mauro Lovisa dichiara: «Assiteca è per noi e per il territorio un punto di riferimento sempre più forte. Crede nel nostro progetto e con l’ingresso nel club avrà un ruolo ancora più attivo. Io e i miei soci ringraziamo il presidente Luciano Lucca per questa ulteriore dimostrazione di fiducia, condivisione di un percorso di crescita che vuole porsi obiettivi sempre più importanti. Assiteca, ne siamo certi, sarà da esempio per altri partner istituzionali che si stanno preparando ad aderire a Pordenone 2020».Il presidente di Assiteca S.p.A. Luciano Lucca afferma: «Entriamo nel Pordenone Calcio con la voglia di contribuire sempre più allo sviluppo del progetto neroverde. Ci mettiamo in gioco, in un ruolo nuovo, per condividere giorno dopo giorno l’affermazione a livello nazionale di un club che sosteniamo da tempo, soprattutto per la sua attenzione ai giovani. Affermazione sia della Prima Squadra che del Settore Giovanile, nostro – e sottolineo nostro – fiore all’occhiello. Crediamo e investiamo sempre più nel Pordenonese e più in generale nel Friuli Venezia Giulia: i neroverdi, con Assiteca, ne sono gli ambasciatori».Assiteca, fondata nel 1982 e quotata sul mercato AIM Italia di Borsa Italiana S.p.A dal luglio 2015, è oggi il primo gruppo italiano nel mercato del brokeraggio assicurativo.I professionisti di Assiteca lavorano a stretto contatto con i clienti e assicurano una gestione integrata dei rischi aziendali, arricchendo l’attività tradizionale di brokeraggio con specifici servizi di consulenza, finalizzati a completare l’offerta di soluzioni assicurative.Assiteca è presente con propri uffici nella regione Friuli, dove ha sede anche Assiteca Agricoltura, sin dal 1989. A Pordenone ha rafforzato la propria presenza nel 2015 con l’acquisizione di Infinas S.p.A., broker assicurativo legato in passato al gruppo Zanussi.Via Villanova di Sotto, 9
33170 Pordenone
+39 0434 570996"
14,1,Assiteca ... - MF AIM News - Alternative Investment Market italia,https://aimnews.milanofinanza.it/scheda-azienda/assiteca-IT0001012639,6 ott 2019 ," Assiteca è il più grande broker assicurativo italiano: svolge attività di intermediazione assicurativa, consulenza e analisi tecnica dei rischi aziendali, a ...","Assiteca è il più grande broker assicurativo italiano: svolge attività di intermediazione assicurativa, consulenza e analisi tecnica dei rischi aziendali, a livello nazionale e internazionale. Nata nel 1982, oggi è presente in 20 città italiane in corrispondenza dei principali centri produttivi e imprenditoriali, nonchè in Spagna -con uffici a Madrid e Barcellona- e in Svizzera a Lugano; in qualità di membro di Eos Risq, Lockton Global e Gallagher Global Alliance è altresì attiva in altri 100 Paesi in Europa e nel mondo. Le azioni della società sono negoziate su Aim Italia dal 7/2015. Con riferimento al primo semestre dell'esercizio 2018/2019, Assiteca Bsa ha rilevato la totalità delle quote di Assiteca Adriatica e incorporato la stessa con effetto 1/1/2018. L'avvio dell'attività di consulenza per il tramite della controllata Assiteca Consulting s.r.l. (detenuta al 100%), ha incontrato l'apprezzamento da parte della clientela e dei prospect, con un positivo ritorno in termini conclusione di nuovi contratti. Assiteca chiude i primi sei mesi dell'esercizio 2018/2019 con un fatturato consolidato di €Mn 38,4, salito del 2,68% confermando i trend di crescita storici del gruppo, a cui contribuisce l'attività di sviluppo del portafoglio e acquisizione di nuova clientela, nonché l'operatività nella consulenza. Per contro si riducono i costi operativi, grazie all'ottenimento di economie di scala. Il miglioramento del reddito operativo e la contrazione degli oneri straordinari favoriscono una crescita del 14,3% nell'utile semestrale di €Mn 4,8, a cui contribuisce anche la riduzione dell'utile di terzi dovuta all'acquisizione delle quote relative a Assiteca Adriatica e Grupo Muntadas. La posizione finanziaria netta, pari a €Mn 32,1 registra un peggioramento di €Mn 6,9 sul 6/2018, legato alla stagionalità degli incassi e ampiamente recuperato nei primi mesi del 2019. Si segnala peraltro che nel 12/2018 sono stati pagati agli azionisti dividendi per €Mn 2,3. Con riferimento al secondo semestre, nel 1/2019 Assiteca SA ha elevato al 100% la propria partecipazione nella spagnola Grupo Muntadas SA (con sede a Barcellona); è stata immediatamente avviata la procedura per la fusione tra le due società, che verrà presumibilmente perfezionata entro la chiusura dell'esercizio, con effetto 1/1/2019. L'operazione Assidea S.r.l., avviata nel precedente esercizio, è stata perfezionata a fine 3/2019 con la formula dell'affitto d'azienda e con un'opzione di acquisto attivabile nei prossimi anni. Per effetto di questa acquisizione, del valore di circa €Mn 1,5 di provvigioni, Assiteca aumenta la propria copertura territoriale, con due nuove filiali a Bari e Campobasso e rinforza la propria presenza sulle sedi di Genova e Pescara. In data 31/7/2019 Assiteca ha acquistato per €Mn 2,8 l'80% di Assita, agenzia plurimandataria leader nell'assicurazione di responsabilità civile professionale e principale intermediario assicurativo di riferimento per liberi professionisti quali medici, avvocati, commercialisti, ingegneri e relativi ordini, associazioni, sindacati e società scientifiche. L'operazione, finanziata attraverso l'utilizzo di mezzi propri, verrà regolata in due tranche di pari importo: la prima versata alla firma del contratto e la seconda da regolare all'approvazione del bilancio 2019 di Assita. In data 7/8/2019 Assiteca ha annunciato un accordo con Tikehau Capital, che prevede un aumento di capitale riservato l'ingresso di Tikehau nell'azionariato di Assiteca pari a €Mn 25, corrispondente a una quota di minoranza del 23,43% a un prezzo di sottoscrizione pari a 2,50 euro per azione. Il closing dell'operazione sarà finalizzato entro l'11/2019. Tikehau è un gruppo di alternative asset management e di investimento indipendente quotato all'Euronext di Parigi con €Md 23,4 di liquidità in gestione ed un patrimonio netto di €Md 3 al 6/2019. Tikehau investirà in Assiteca attraverso il fondo di private equity pan europeo del gruppo, Tikehau Growth Equity II.Assiteca rappresenta la più grande realtà italiana nel mercato del brokeraggio assicurativo. Le azioni della società sono negoziate sull'Aim Italia dal 27/07/2015."
15,1,Azioni Assiteca - Analisi Tecnica - Il commento dell'Esperto ...,https://www.teleborsa.it/azioni/assiteca-assi-it0001012639-SVQwMDAxMDEyNjM5/analisi?tab=2,4 giorni fa ," Analisi Assiteca ASSI - IT0001012639: Il commento dell'Esperto. Analisi tecnica dettagliata, andamento nel tempo, resistenza, analisi fondamentale, prezzo, ...","Dati differiti di almeno 15 minuti. 
        Fonte dati: mercato di riferimento.Risultato negativo per Assiteca, con una flessione dell'1,39%. Nella giornata abbiamo assistito ad un avvio debole ed apertura a 2,13 Euro sopra i minimi della seduta precedente, mantenuti per l'intero arco della giornata, con chiusura a 2,13 in prossimità dei massimi di seduta. Su base settimanale, il trend del titolo è più solido rispetto a quello del FTSE MIB. Al momento, quindi, l'appeal degli investitori è rivolto con più decisione a Assiteca rispetto all'indice di riferimento.Segnali di rafforzamento per la tendenza di breve con resistenza più immediata vista a 2,163, con un livello di supporto a controllo della fase attuale stimato a 2,093. L'equilibrata forza rialzista di Assiteca è supportata dall'incrocio al rialzo della media mobile a 5 giorni sulla media mobile a 34 giorni. Per le implicazioni tecniche assunte dovremmo assistere ad una continuazione della fase rialzista verso quota 2,233.L'ampio scostamento dei prezzi di Assiteca dalla media dei valori registrati nell'ultimo periodo, confermata dalla volatilità giornaliera che assume un valore pari a 2,669, è sintomatica di un investimento caratterizzato da un elevato rischio e quindi pensato soprattutto per coloro che desiderano ottenere elevati guadagni a fronte della possibilità di registrare pesanti perdite. In questo contesto si consiglia un'operatività di brevissimo periodo alla luce soprattutto del decremento dei volumi intraday 600 rispetto alla media mobile dei volumi dell'ultimo mese fissata a 2.846."
16,1,ASSITECA | LinkedIn,https://it.linkedin.com/company/assiteca,3 giorni fa , ASSITECA | 8.570 follower su LinkedIn. Primo gruppo italiano nel mercato del brokeraggio assicurativo e nella consulenza sulla gestione dei rischi d'impresa., ASSITECA | 8.570 follower su LinkedIn. Primo gruppo italiano nel mercato del brokeraggio assicurativo e nella consulenza sulla gestione dei rischi d'impresa.
17,1,Tikehau Capital entra nel capitale di Assiteca - Il Sole 24 ORE,https://www.ilsole24ore.com/art/tikehau-capital-entra-capitale-assiteca-ACgwEid,8 ago 2019 ," L'asset manager paneuropeo guidato in Italia da Luca Bucelli ha siglato un accordo per l'acquisizione del 23,43% di Assiteca, il più grande broker assicurativo ...","Il gruppo finanziario francese Tikehau Capital entra nel broker assicurativo Assiteca. L'asset manager paneuropeo guidato in Italia da Luca Bucelli ha siglato un accordo per l'acquisizione del 23,43% di Assiteca, il più grande broker assicurativo italiano e quotato al mercato Aim di Borsa Italiana con un investimento di 25 milioni di euro, tramite sottoscrizione di un aumento di capitale riservato (a 2,5 euro per azione). Si diluirà dunque il fondatore e presidente Luciano Lucca. Alcuni membri di Tikehau entreranno nel Cda del gruppo guidato da Gabriele Giacoma.Le risorse serviranno ad Assiteca per sviluppare il piano di crescita per acquisizioni di aziende terze nel settore assicurativo. L’operazione che sarà finalizzata a novembre è stata seguita dal manager Roberto Quagliuolo, che si occupa delle attività di private equity di Tikehau in Italia e verrà realizzata attraverso il fondo dedicato agli investimenti di minoranza a sostegno della crescita Tikehau Growth Equity II.Assiteca è un gruppo fondato da Luciano Lucca negli anni 90. Si trattò di uno dei primi management buyout dove a supporto del manager arrivò il sostegno economico del fondo 3i. Ha circa 4200 aziende clienti ed è focalizzata sul ramo danni. Il bilancio al 30 giugno verrà presentato in settembre, ma secondo gli ultimi dati disponibili ha un giro d’affari di 60-70 milioni con un ebitda di 9 milioni: quest’anno dovrebbe invece assestarsi a 10-11 milioni. La società in questi anni è cresciuta per acquisizioni (8 dal 2001). Prima dell’ingresso di Tikehau , Lucca controllava l’80 per cento, mentre il restante 20% era flottante. Dopo l’ingresso del private equity transalpino, invece, Lucca si diluirà al 60% circa, Tikehau avrà il 23,43% e il mercato il restante 16 per cento.LEGGI ANCHE / Boom del private equity in Europa, l'alternativa alle BorseLa quotazione in Borsa, malgrado il basso flottante, sarà di aiuto per le future acquisizioni, che potranno avvenire sia cash (con le risorse di Tikehau) sia tramite carta. Inoltre la società starebbe pensando a un possibile trasferimento, dall’Aim all’Mta.Del resto, il mercato dei broker assicurativi resta frammentato: in Italia ci sono 2500 broker, grandi e di piccole dimensioni. Il gruppo Aon possiede una quota di mercato di circa il 16%, seguito da Marsh con il 10% e appunto da Assiteca con il 6%. Segue il gruppo Willis con il 5 per cento. Sotto questi 4 broker il mercato italiano è molto frammentato e, in questo universo, Assiteca guarderà per le future acquisizioni, già in pipeline.Tikehau potrà portare le sue conoscenze del settore, visto che in Francia ha già fatto acquisizioni nel settore. Inoltre il colosso degli investimenti francese potrà apportare le sue conoscenze nelle assicurazioni in Europa: infatti la strategia di Assiteca punta anche a un’espansione europea, in particolare sui mercati transalpino e spagnolo.Per Tikehau si tratta infine della seconda operazione di private equity in Italia a distanza di poco tempo, dopo aver acquisito il 19% di Dovevivo investendo 29 milioni il 31 luglio scorso. Assiteca è stata assistita nell’operazione dallo studio legale Gianni, Origoni, Grippo, Cappelli, mentre Tikehau è stata assistita dallo studio legale Gattai, Minoli, Agostinelli & Partners.Notizie e approfondimenti sugli avvenimenti politici, economici e finanziari.P.I. 00777910159 Dati societari © Copyright Il Sole 24 Ore Tutti i diritti riservati Per la tua pubblicità sul sito:  Websystem Informativa sui cookie Privacy policy"
18,1,Assiteca ha sul tavolo diversi dossier di M&A. E valuta ...,https://financecommunity.it/assiteca-sul-tavolo-diversi-dossier-valuta-passaggio-mta/,20 set 2019 ," Il 7 agosto scorso Assiteca ha annunciato un accordo di investimento con Tikehau Capital per l'ingresso di quest'ultimo nell'azionariato, tramite un aumento di ...","Assiteca ha sul tavolo diversi dossier di M&A, in Italia e all’estero, e valuta il passaggio su Mta. E’ quanto dice, in un’intervista a Financecomunnity.it, l’amministratore delegato del broker assicurativo, consulente sulla gestione dei rischi d’impresa, Gabriele Giacoma.Il 7 agosto scorso Assiteca ha annunciato un accordo di investimento con Tikehau Capital per l’ingresso di quest’ultimo nell’azionariato, tramite un aumento di capitale riservato da 25 milioni di euro. Tikehau ha rilevato il 23,43% del capitale. Il closing è atteso entro metà novembre.Obiettivo dell’ingresso di Tikehau nel capitale, spiega Giacoma, è “accelerare la crescita per linee esterne”, che è nel dna di Assiteca: dal 2015, anno della quotazione, a oggi, infatti, ha acquisito sette aziende. “Stiamo valutando più di un dossier”, prosegue l’AD, “in Italia e all’estero”. Oltre confine, il gruppo ha già messo piede in Spagna e in Svizzera.Avere alle spalle un gruppo di alternative asset management e di investimento con 23,4 miliardi di euro di gestione consente ad Assiteca di spingere ancor più sul pedale dell’attività di M&A. In Italia, del resto, sottolinea Giacoma, “i nostri competitor sono due gruppi esteri, Aon e Marsh”. Dopo Assiteca, in sostanza, ci sono tante società medio-piccole, che fatica sempre più a stare sul mercato perché “la compliance nel nostro settore ha un peso crescente e bisogna avere dimensioni per fronteggiare i costi, una struttura tecnico-commerciale adeguata”. Insomma, il contesto rafforza “il ruolo di aggregatore” di Assiteca.La società guidata da Giacoma ha archiviato il primo semestre dell’esercizio 2018/2019, chiuso il 31 dicembre scorso, con ricavi pari a 39 milioni, un ebitda di 8,5 milioni e un utile netto di 4,77 milioni.La quota su Aim, afferma l’AD, “è stata una scelta positiva, ha avuto effetti significativi sul posizionamento e sulla capacità di comunicare” del gruppo. Ora, però, le maglie dell’Aim vanno un po’ strette ad Assiteca, che valuta il passaggio su Mta. “E’ un tema su cui stiamo ragionando”, dice Giacoma. “Ma vogliamo avere le spalle più larghe, una capitalizzazione adeguata”. Ad ogni modo, per Assiteca “l’Aim è un primo step”.LC srl – Via Tolstoi 10 – 20146 Milano – Tel. 02 84243870 – C.F./P.IVA 07619210961REA 1971432 Registro delle Imprese di Milano – Cap. Soc. Euro 10.000,00 i.v.LC srl – Via Tolstoi 10 – 20146 Milano – Tel. 02 84243870 –
C.F./P.IVA 07619210961 REA 1971432 Registro delle Imprese di Milano –
Cap. Soc. Euro 10.000,00 i.v."
19,1,"Nasce Gaz-Auto, la piattaforma del Gaz e di Assiteca",https://www.insurancetrade.it/insurance/contenuti/intermediari/9705/nasce-gaz-auto-la-piattaforma-del-gaz-e-di-assiteca,28 ott 2019 ," Il Gruppo agenti Zurich e Assiteca hanno dato il via a Gaz-Auto, la piattaforma di emissione motor auto/autocarri che ""permetterà agli associati del Gruppo agenti ..."," Il Gruppo agenti Zurich e Assiteca hanno dato il via a Gaz-Auto, la piattaforma di emissione motor auto/autocarri che ""permetterà agli associati del Gruppo agenti ..."
